nCount_RNA	group	1_-9_-9_0.5_0.5_0.5_x	1_-9_-9_0.5_0.5_0.5_y	1_-9_-9_0.5_0.5_0.5_x_expression	1_-9_-9_0.5_0.5_0.5_y_expression	1_-9_-9_0.5_0.5_-0.5_x	1_-9_-9_0.5_0.5_-0.5_y	1_-9_-9_0.5_0.5_-0.5_x_expression	1_-9_-9_0.5_0.5_-0.5_y_expression	1_-9_-9_0.5_0.5_0_x	1_-9_-9_0.5_0.5_0_y	1_-9_-9_0.5_0.5_0_x_expression	1_-9_-9_0.5_0.5_0_y_expression
11318	group3	3	2	-9.10109543846131	-8.434409844417642	1	1	-9.603584711579236	-9.220107923504486	0	3	-9.59343342981521	-8.66627481295534
10210	group3	3	2	-8.113372202765238	-8.7131024947276	1	1	-8.94241463205026	-8.994323019335926	4	3	-8.869947060078426	-8.62298331028391
31777	group3	0	2	-9.478505323741679	-8.969300993302287	0	8	-9.56947959756817	-8.482440195185115	1	10	-9.320739754213596	-8.130995621132246
17286	group3	4	2	-8.84548464853192	-8.57542106238589	2	0	-9.473416533801496	-9.015296241362769	1	0	-8.795066197032794	-9.058444758488099
14153	group3	0	1	-9.430330375721077	-8.67095585871171	4	2	-9.030170291550437	-9.192597369018808	1	0	-9.259417140803667	-9.122413685844108
12859	group2	0	1	-9.246904324311076	-8.751780668327042	0	3	-9.551744548592682	-8.942665090078924	2	2	-8.570604002840245	-9.134483346049189
13803	group3	2	3	-8.562718783245707	-8.655158207976719	3	0	-8.494730736452038	-9.217275179274484	3	4	-8.460928063145943	-8.709661913719206
17654	group3	0	4	-9.24290273006289	-8.673348756320276	2	5	-9.679172971312916	-8.129475363422321	6	1	-8.32675241309424	-8.592947885804412
13655	group2	1	1	-9.063041525471322	-9.438918091118108	0	1	-9.217981061241623	-8.95509013555234	1	0	-9.031469633167918	-9.954669971078275
14067	group3	1	2	-9.487958523061346	-9.10264288484754	1	2	-9.33632271000743	-8.393718811664161	2	4	-8.850714709751465	-8.605461983555797
20871	group3	1	1	-8.887240405365796	-9.0160715628817	1	7	-9.66781658472432	-8.166827660103227	3	3	-8.918553859306446	-8.721784141625033
10861	group3	2	2	-8.492332631566878	-9.339828834561319	3	1	-8.731696219815985	-9.553274530595393	1	3	-9.235810048923724	-9.190238790980525
17040	group2	1	4	-9.140372602218125	-9.023083637604486	2	1	-8.885146509835325	-9.740263936619858	2	5	-9.471194521949528	-8.319049798588724
18556	group3	4	10	-8.810826717831103	-8.439603592893569	3	6	-9.345371470266208	-8.250960075684665	4	2	-8.920802868203438	-9.246243042273829
16697	group3	3	1	-8.267534672162093	-8.54344108285857	6	2	-8.018321081424695	-9.091018577130134	0	3	-9.66592625361482	-9.076653638116532
16680	group3	4	4	-9.291101564942494	-8.297346648948032	0	1	-9.345120897964	-9.133325096336188	3	4	-8.278684404018724	-8.769039176791342
9492	group3	0	3	-8.448190551747293	-8.166875424144163	2	0	-9.18453757023158	-8.850059557445887	2	4	-9.362260786512586	-8.2852525198824
16727	group3	4	0	-9.502382736954317	-9.313519954934383	2	1	-9.151164250378455	-9.820302895832858	4	1	-8.28574492525098	-8.509611914390348
22678	group3	4	1	-9.261053429320546	-9.762422272883756	3	3	-8.942901223052738	-8.911100852996556	2	2	-8.60559156586592	-8.422174109967967
17079	group3	2	8	-8.20432353384239	-7.820914589357257	7	1	-7.744499902775577	-9.978046432642792	3	5	-8.728370476827171	-8.612499591237926
28736	group3	5	7	-8.400591246280474	-8.563791184553441	3	5	-9.384891972475474	-8.850005831224914	0	6	-9.390012667890634	-8.250221094674112
14981	group3	3	7	-8.752630173777652	-8.226459245302886	2	1	-9.118715247523847	-9.021613833620625	3	2	-8.884409904986262	-7.987894096118318
13120	group3	1	2	-9.194605125265882	-9.55463695621938	2	3	-8.727537701299612	-9.452489788944948	1	3	-10.021123986810817	-8.647295565933812
10332	group3	0	0	-9.421542759601943	-9.360904129942085	0	1	-9.94791590019807	-8.777392643517263	1	1	-8.509269229773327	-9.17146630547573
18986	group2	3	4	-8.95399703137632	-8.925288700355136	4	4	-9.0566778314563	-8.851263290736572	4	1	-8.773777846262368	-8.625836800833628
20837	group3	2	2	-9.065958267837194	-8.75845563593171	4	1	-8.803671891506792	-9.41649771129901	5	2	-8.71130924385255	-9.269829628042276
11676	group2	1	1	-9.04701765339479	-9.221751226611701	1	1	-8.606593755616903	-9.819387339145816	2	6	-9.070968914977783	-8.49048026660966
10346	group3	2	0	-9.282852615599207	-9.588590422981122	1	1	-8.92479535645563	-8.911846691853706	0	1	-8.361339957890468	-8.950511578195984
15409	group3	3	1	-9.229784754861495	-9.018707069235337	6	2	-7.846905821358761	-8.624922954352954	3	1	-8.961483760479998	-8.89975182312643
13551	group1	2	2	-9.513981899719862	-9.766702581394346	1	0	-8.721201064476533	-9.215133933479164	3	0	-8.48116739507906	-9.527019233971842
20627	group3	2	0	-9.798818077603375	-9.710735601792162	1	1	-9.000100842227182	-9.199789050098163	3	4	-9.664532916974446	-8.93784251690565
18779	group3	2	2	-8.74788734607897	-9.084123721548277	0	1	-9.683082214872242	-8.556323475507575	1	1	-9.553264384001757	-9.293554737332546
12472	group3	2	4	-9.266106308597026	-9.241638686375834	1	2	-9.292353235488353	-8.13673862328903	2	1	-8.956852130850683	-8.75874753479221
14964	group3	7	3	-8.240151375862663	-8.80409496399198	3	0	-8.288340329173606	-9.193912923838946	1	4	-9.536045917740134	-8.5991972766224
13936	group3	2	2	-8.590451625909473	-8.928454627845058	7	2	-8.034263346609606	-8.59750729045917	2	2	-9.886857311097568	-8.727291975362109
21235	group2	1	1	-9.815999359013892	-9.128230210028804	4	2	-9.06816210873955	-9.402301008362297	1	2	-9.788865875579745	-9.637461696095741
5886	group3	2	1	-9.465564571993125	-9.286630126977593	1	1	-8.495740991012584	-10.150781589940756	2	1	-8.678889035211318	-9.203181111767316
26993	group3	3	7	-8.828188219297786	-8.800946613837663	4	2	-8.998078596465808	-9.500935305037679	2	3	-9.397779148875179	-9.222388379644865
13212	group3	2	1	-9.915832429494225	-8.850346312632569	1	2	-8.641797899841373	-9.705871965208084	1	1	-8.767483702922314	-9.027023398065184
13574	group3	2	1	-9.325193915369308	-9.46539998751667	3	1	-8.548225359727232	-8.727100952951593	3	3	-9.014691387729123	-8.472611799846618
20615	group2	2	4	-8.895829115511251	-9.137101566087166	4	1	-8.400361927700024	-9.87545857154453	2	3	-9.358195296111658	-9.235966839287743
18069	group3	2	3	-8.615150978117027	-8.70727197922601	1	3	-8.965738901281238	-9.791834995892339	2	5	-9.261214989420658	-8.415538919656672
15054	group2	0	3	-9.543679043070943	-8.62572824973216	4	0	-8.678180455432269	-9.774686964641646	3	3	-8.504297170960962	-8.356461722815878
12804	group1	0	3	-9.361870239141503	-8.683191201659785	3	1	-9.358964059611525	-8.737986228197734	3	3	-9.01687530351108	-9.07840127591932
21508	group3	3	1	-9.785047190147745	-9.745643255017892	5	3	-8.614222689193532	-9.080131463481932	6	3	-8.573613501986218	-9.197205839920292
14562	group2	2	2	-9.874931191568233	-9.517463489283791	2	2	-9.17740896764383	-8.934255454445918	3	2	-8.584666820812574	-8.637853624209948
15775	group2	2	4	-8.885496920006391	-8.752906907581952	1	1	-9.373488397624518	-9.040687095045698	1	3	-9.349159006593899	-9.041597334620075
20790	group3	1	3	-8.951821628318797	-9.067991143291271	1	5	-9.154932852931003	-8.611604672942708	2	5	-9.059625496290437	-8.13332980993594
37038	group3	6	6	-8.949977527083645	-8.87787287534715	3	6	-9.126336053706233	-9.483402030045424	10	1	-7.7060883304574626	-9.04996362454262
16055	group3	3	3	-8.966785479961167	-9.409226417540532	1	5	-9.634656922323838	-8.318242570966488	2	1	-8.992967660545602	-10.140792227394439
14927	group3	3	1	-8.615346267628325	-9.376523778600829	1	4	-10.484588765306786	-7.842115769959804	4	4	-8.894233850185078	-9.003516486162415
19463	group3	2	2	-9.26882763273	-8.957027894839307	1	2	-9.477846648624247	-8.739262932038683	0	2	-9.536421895891564	-8.60720288361889
29746	group3	5	3	-9.142457815526168	-8.999531239566796	11	6	-8.901493686072634	-8.681810707854584	1	5	-9.78287690560126	-9.10742647589923
16666	group1	4	1	-9.089177646180802	-9.421728068289303	2	3	-8.678912181139697	-9.37113305129114	5	0	-8.930571618888454	-9.624499971407522
19269	group2	2	3	-9.024219318493552	-8.768758296585661	2	7	-9.041319728322172	-8.901940219914279	1	5	-8.571629628896629	-8.472219125388847
18642	group3	0	2	-9.53255959931865	-9.335098898646024	3	2	-9.001880079059458	-8.485338336091967	1	2	-9.693210426586726	-9.70391929929293
15257	group1	0	0	-10.082580412978814	-10.128260699071252	0	2	-9.295218520364422	-8.573275201601428	6	3	-8.698870258135454	-9.015248501695492
18444	group3	1	1	-9.749547583052198	-9.116183743927158	2	2	-9.132003997064885	-9.432837794125215	2	3	-9.605701569859741	-9.147613366435177
10035	group2	1	2	-8.736947736853153	-9.147204177954526	2	0	-8.813657021801586	-9.450617371782329	1	1	-9.053758340314632	-9.071519466878879
20361	group2	4	4	-8.528487161043095	-8.44734866112851	2	2	-9.38652640584844	-8.79527868350538	5	3	-8.586255675603175	-8.807900875062666
21828	group3	1	2	-9.548687618837906	-9.412853419410197	4	3	-8.305464745674875	-9.381361677937864	11	11	-8.115268096869867	-8.312819753993644
17027	group3	1	4	-8.980045405481166	-9.169652346987519	1	0	-8.843639396235803	-9.539274905710066	2	1	-8.66076311385349	-8.461460312685265
13622	group3	2	1	-8.708975237577883	-9.776890763299745	3	2	-8.783727143260714	-8.979683933674256	3	4	-8.33809016461024	-8.647002581630051
19412	group1	4	3	-9.107652146813486	-9.093588992037006	5	1	-8.235424388335227	-10.325302605119447	1	4	-9.612871139486918	-8.57029141924784
19912	group1	2	6	-8.950524748360616	-7.862725786288685	1	1	-9.167072581799989	-9.01500791790002	3	3	-8.963863706500078	-8.190594498225426
13029	group1	3	1	-8.129852323751619	-8.668612572175448	5	0	-8.761004464569298	-9.509721977465722	0	4	-8.953262906696995	-8.737003774637131
16089	group2	1	2	-8.757602971635537	-8.202419070756193	0	3	-9.71376465132293	-8.514099483827861	2	6	-8.835180046958373	-8.159387247631551
13057	group1	3	1	-8.782612078000936	-8.448283871518829	3	0	-9.110625710864065	-8.493439748088177	0	0	-8.911408840915406	-9.134769950677242
18539	group3	1	2	-9.319316961294373	-9.189481755770302	4	3	-8.694188814409186	-9.084091651911645	4	2	-8.845454100123716	-9.21975413378974
18254	group1	5	5	-8.280775130194263	-8.586828319188172	1	0	-8.957645770629828	-9.347562983881781	3	1	-8.918980381521568	-9.003736015293507
16725	group3	4	1	-9.40179143390512	-10.04716863359643	3	1	-8.29369107662052	-9.268830797623984	3	12	-8.864188717249979	-8.038357981584705
17229	group3	5	2	-8.599321207873702	-8.680444469263891	1	0	-8.965627550054053	-9.310443653228218	1	5	-9.202845285300437	-8.981513396262736
13921	group3	3	2	-9.4132127745481	-9.287393179245667	4	4	-8.059590788527913	-9.035986730042694	0	4	-9.099745873757035	-8.663694229920614
17178	group3	1	3	-9.054490988096816	-9.588138104582814	1	1	-9.354412370934767	-8.71198986623454	0	5	-9.590787316614746	-9.346364742479778
16782	group3	0	2	-9.551357469760806	-9.266843061471395	0	1	-9.081621191189646	-9.6832788066659	4	3	-9.019744801012386	-8.726926074856342
19868	group2	2	6	-8.694512345621169	-7.924554241667533	2	4	-9.054253573569834	-8.801535520625507	7	1	-9.02314060523797	-9.250143135706939
18276	group3	0	1	-9.800493051959753	-10.184781730533107	7	2	-8.099757023516961	-9.319467796242447	0	2	-9.433413701885687	-8.744123682807187
11230	group2	0	5	-9.373454022267998	-8.674742730714225	1	0	-9.576517399384143	-8.90451947234359	9	2	-8.27890070361909	-8.838562253931856
17919	group3	6	2	-7.8611390863368396	-8.856069245871714	1	2	-8.866206496470067	-9.347453816797545	6	5	-8.905932487383929	-8.778063496876714
10701	group1	3	1	-8.296640024853962	-8.580173418031995	1	0	-9.105968387196038	-8.966816325501904	0	1	-9.471326458309138	-9.155837442959077
17193	group1	2	5	-8.901363968360561	-8.597690381439262	4	1	-7.921794186649082	-9.341157075130639	3	3	-9.13396321060056	-8.852379773684033
14320	group1	2	0	-8.804760343812793	-9.427798976147324	3	1	-8.821773086339277	-8.54784022729973	0	1	-9.016012845299759	-9.608200025979968
13124	group1	1	0	-9.714203069268002	-8.7771623984274	0	5	-9.595329218976731	-8.508621189354677	2	3	-8.437385472462452	-8.153795777752261
19314	group2	3	1	-9.766116569612752	-9.27056284577098	1	4	-8.963907795332734	-8.667759898735298	2	4	-9.131598556989928	-8.800579555367628
16844	group3	2	3	-9.254645148008764	-8.762829450686489	0	4	-9.374232080003315	-8.707727300046196	5	5	-8.866419209006946	-8.607668191843414
21865	group1	4	4	-8.769405876488989	-8.393898557987463	3	2	-8.723496196260326	-9.25886051892157	2	7	-9.739891548977251	-8.193495138114024
16201	group3	1	2	-9.244946750614506	-8.67949390167478	1	0	-8.791905295199061	-9.486061693770706	2	8	-9.233926165595712	-8.367886928849776
21860	group3	5	2	-8.929318541482363	-9.47425843433854	3	0	-8.099995890316897	-9.858182774069004	2	2	-8.95966442772839	-9.1947778170827
11854	group3	2	0	-9.359977942059675	-8.750867207153783	2	0	-8.694302928086456	-9.583616916202574	2	1	-9.070226349434975	-8.551413527087991
16495	group1	3	3	-8.37124241481281	-8.650812353905144	4	1	-8.898721303760736	-8.94436113592104	3	1	-9.43163806456401	-9.187588957028684
12916	group3	5	0	-8.293243338654964	-9.041066308877843	2	3	-9.766936298492393	-8.130865519803422	0	1	-9.24109011194438	-9.857724197716164
20059	group2	0	0	-9.74399069886431	-9.088492047371298	8	2	-8.355351700361412	-9.579275051342401	6	2	-8.349787338893046	-8.71055558372875
16825	group3	0	0	-9.407071449577598	-9.28578629185896	1	0	-8.642196773262675	-9.158110487290164	2	5	-9.010657510754784	-8.418168646875893
25587	group2	1	6	-9.037314824825968	-8.91762467456364	3	0	-8.88025946108675	-9.47394393138989	2	7	-9.478214925795484	-9.03672490712077
14816	group3	3	1	-8.90668839586807	-8.459765595642233	2	1	-8.935506961886288	-9.378274375015994	5	1	-8.13729858169935	-8.510166793185984
5381	group3	0	0	-9.685847339540413	-9.21957557253846	1	0	-8.376914577490988	-9.957221273021299	0	0	-10.112725203580236	-10.666040651199932
14982	group3	2	3	-8.789693763167428	-8.750491592194026	2	3	-8.693810829606992	-8.705944793446857	2	1	-9.518951931046912	-8.469358345655454
19013	group3	0	5	-9.37535849664368	-8.48107110266001	3	1	-8.965985782935753	-9.219885394522894	2	1	-9.236222894354755	-9.108872032387797
13265	group3	2	0	-8.60729301443166	-9.548328461396856	0	1	-9.116226768824147	-8.614071972679318	0	0	-8.695864278935185	-9.44260115198704
16379	group3	1	3	-9.643124570853427	-8.701991446317933	1	1	-9.546336875297621	-8.16110734949144	2	4	-8.89356105226099	-8.603950887094808
16000	group3	0	0	-9.516559715664023	-9.076819860640917	4	2	-8.656995531185506	-8.673839973176664	4	3	-8.76649338988491	-8.802027268012187
15986	group3	0	1	-8.522767615045604	-9.508462358138196	2	4	-9.781129703698994	-8.456559501658035	3	4	-9.301023057476252	-8.742856427416985
15325	group2	4	3	-7.904648455112227	-8.52762234248017	1	2	-9.488636728513558	-9.351683574672425	1	1	-9.213815036459154	-8.347526524719171
29102	group3	0	8	-9.022579741077761	-8.867580492832106	8	3	-9.063266069181205	-9.37860971068521	10	1	-7.714953630653823	-9.369952941147131
11393	group3	0	1	-9.213410574049487	-9.383639595431848	2	5	-9.027712539811139	-9.213104733520266	3	2	-10.08725103638687	-9.212719948164827
13163	group3	1	1	-9.344425334109397	-9.484299713299208	1	0	-8.953856932130952	-9.097660333376512	2	6	-8.811577446334715	-8.47493433652482
14655	group3	4	5	-8.907857520366063	-8.482036662643614	1	3	-9.155943341944205	-8.728587417500965	3	1	-8.460492243249357	-9.391975683157474
18985	group3	4	1	-7.921762474429003	-9.286304939839551	2	2	-9.079022350230261	-9.565559163510759	0	5	-9.396617670502087	-8.366349540644759
14704	group3	6	5	-8.564565146294775	-8.517485373543327	3	5	-9.180380894465722	-8.110967895311402	0	7	-9.546193851215678	-8.454884324392683
17889	group3	6	3	-7.576959394700943	-7.755528417790231	5	3	-8.66286597011343	-9.056426870428348	1	0	-9.113443963601728	-8.616798205764425
10151	group3	2	1	-8.499586664237354	-9.212814648721993	1	0	-8.729730930404369	-10.051376549987754	3	1	-8.646917643118108	-8.611673759469461
15408	group3	5	4	-8.242441682205108	-8.473672656254745	3	2	-8.51521614924861	-8.748943000014785	4	2	-8.589786651403196	-9.494695490080677
15882	group2	1	4	-9.078078304688647	-8.44811904999283	2	1	-8.755360983441172	-9.66170116297608	3	2	-8.851239445694356	-8.993008794342133
14862	group1	3	0	-8.767106598636104	-9.557534321388893	0	3	-10.169470926047003	-8.777253030238963	1	3	-8.845795985676183	-8.38337580287969
12230	group3	3	0	-8.806210439650345	-8.453639676089328	0	1	-9.157868961883187	-8.598224079471604	1	0	-9.135554120563965	-9.355985211310498
20280	group2	3	2	-9.917606896887397	-9.724357150015285	3	5	-8.863525891095355	-9.042161623691973	3	2	-9.364057738092841	-9.15540918889145
22534	group3	0	4	-9.599730594517812	-8.66935436243181	1	7	-10.416958234429098	-8.146463365845776	7	1	-8.62369472461946	-9.40740781287398
12964	group3	0	1	-8.912907737185844	-9.067458216353211	3	1	-8.923590760403236	-9.195470945593543	4	3	-8.420371052449353	-8.854774267233745
15408	group2	1	7	-8.25979130577707	-8.516299346890923	5	1	-9.036830046863113	-9.634111395516232	1	1	-9.113055460322656	-9.665825488893118
12861	group3	2	1	-9.587974943197255	-10.298845639441613	3	5	-9.63489548509344	-8.255056977935569	3	2	-8.877533407757449	-8.654265338953785
14646	group3	2	0	-8.652764294217912	-9.35692800819407	2	1	-8.414468135439353	-9.936933986254552	2	4	-9.882882893363155	-8.404020214357175
19469	group3	0	5	-9.277543431654546	-8.833719829928485	3	4	-9.074688618883478	-8.723601316575175	2	2	-8.176126492553358	-8.830748851545037
12825	group2	0	1	-9.077083567288364	-8.711909932138616	2	1	-8.399176778767623	-9.646536655069074	4	8	-8.754109550817088	-7.793152501705959
12917	group3	0	0	-9.423890736552634	-9.200378328499177	1	1	-9.01482214186042	-8.788891932860958	3	2	-8.384054660074401	-9.448878599466665
33668	group3	0	3	-9.937866571843731	-9.548447794844703	0	2	-9.626620192010975	-9.284886918787402	2	4	-9.00832259307371	-9.078465533808613
21036	group3	6	3	-8.697742747177273	-9.03815452142333	1	5	-9.746983615553992	-8.147449580141064	2	0	-9.075438398047574	-10.182133908880578
13768	group3	4	5	-8.752938473949252	-8.515004755131745	3	11	-9.066241742089547	-7.502208763674142	4	1	-8.621497579718627	-9.318368058531536
13235	group3	0	6	-9.542116102301158	-8.17753258279901	2	3	-9.238917294088482	-9.377964055416845	2	2	-8.918174267761144	-9.068069671871
30187	group1	0	1	-9.744172215926987	-9.851434215680149	0	3	-9.419387886813405	-8.671028892336826	5	7	-8.564452311490989	-9.14790434513882
17791	group2	2	2	-9.280026124686815	-8.434937848028603	2	3	-9.062855417427562	-9.453787777234071	1	1	-9.397714030395093	-8.733788759970375
11444	group1	4	6	-8.071593527635711	-8.297369057288266	0	1	-9.841500771257722	-8.37983645915912	4	0	-8.297557157579892	-9.15990534169337
21234	group1	2	0	-9.183665443463573	-9.639714228923054	5	1	-8.505854859883009	-9.717930833614039	5	6	-8.315025986086884	-8.868908424996619
21110	group3	6	5	-8.705741273483923	-8.881311856531267	3	0	-8.459416180983377	-9.46163173615204	3	13	-9.26636474264054	-8.237421099820923
13862	group3	2	2	-9.320520193711424	-9.25175675129986	0	1	-9.082765867728535	-9.445946240610096	2	2	-9.40931316777676	-8.49297590044264
16483	group2	4	4	-9.322929887221544	-9.025288024629875	2	3	-9.42143086852032	-8.900286087714058	1	3	-9.249092983394172	-8.774890677178904
14799	group1	2	1	-9.290605182635014	-8.735322083510678	2	3	-8.99815193195343	-8.37135631611321	1	0	-9.617074152638738	-9.418796310627085
16892	group3	4	1	-8.325321175747588	-9.043381923560906	4	2	-9.004898444071333	-9.318358742208263	7	4	-8.467473849650167	-8.905941574042702
14949	group3	5	1	-7.825339494141446	-8.635844383622674	3	4	-8.863435342664802	-8.690839886695684	2	1	-8.980853491766835	-9.21990412101721
